1e+14 2.99385569013e-09
1.0202020202e+14 3.04496116036e-09
1.0404040404e+14 3.09422624151e-09
1.06060606061e+14 3.14163066193e-09
1.08080808081e+14 3.18715764624e-09
1.10101010101e+14 3.23079378051e-09
1.12121212121e+14 3.27252887897e-09
1.14141414141e+14 3.31235585224e-09
1.16161616162e+14 3.35027057744e-09
1.18181818182e+14 3.38627176994e-09
1.20202020202e+14 3.42036085724e-09
1.22222222222e+14 3.45254185463e-09
1.24242424242e+14 3.48282124312e-09
1.26262626263e+14 3.51120784946e-09
1.28282828283e+14 3.53771272832e-09
1.30303030303e+14 3.56234904693e-09
1.32323232323e+14 3.58513197194e-09
1.34343434343e+14 3.60607855873e-09
1.36363636364e+14 3.6252076432e-09
1.38383838384e+14 3.64253973603e-09
1.40404040404e+14 3.65809691951e-09
1.42424242424e+14 3.67190274689e-09
1.44444444444e+14 3.68398214439e-09
1.46464646465e+14 3.69436131577e-09
1.48484848485e+14 3.70306764956e-09
1.50505050505e+14 3.71012962899e-09
1.52525252525e+14 3.71557674445e-09
1.54545454545e+14 3.71943940875e-09
1.56565656566e+14 3.72174887498e-09
1.58585858586e+14 3.72253715699e-09
1.60606060606e+14 3.72183695261e-09
1.62626262626e+14 3.71968156942e-09
1.64646464646e+14 3.7161048532e-09
1.66666666667e+14 3.71114111895e-09
1.68686868687e+14 3.70482508451e-09
1.70707070707e+14 3.69719180675e-09
1.72727272727e+14 3.68827662025e-09
1.74747474747e+14 3.6781150785e-09
1.76767676768e+14 3.66674289759e-09
1.78787878788e+14 3.65419590231e-09
1.80808080808e+14 3.64050997461e-09
1.82828282828e+14 3.62572100449e-09
1.84848484848e+14 3.60986484314e-09
1.86868686869e+14 3.59297725838e-09
1.88888888889e+14 3.57509389234e-09
1.90909090909e+14 3.55625022125e-09
1.92929292929e+14 3.53648151748e-09
1.94949494949e+14 3.51582281354e-09
1.9696969697e+14 3.49430886822e-09
1.9898989899e+14 3.47197413468e-09
2.0101010101e+14 3.4488527304e-09
2.0303030303e+14 3.42497840919e-09
2.05050505051e+14 3.40038453481e-09
2.07070707071e+14 3.37510405661e-09
2.09090909091e+14 3.34916948666e-09
2.11111111111e+14 3.32261287878e-09
2.13131313131e+14 3.29546580899e-09
2.15151515152e+14 3.26775935771e-09
2.17171717172e+14 3.23952409335e-09
2.19191919192e+14 3.21079005742e-09
2.21212121212e+14 3.18158675107e-09
2.23232323232e+14 3.15194312296e-09
2.25252525253e+14 3.12188755848e-09
2.27272727273e+14 3.09144787016e-09
2.29292929293e+14 3.06065128943e-09
2.31313131313e+14 3.02952445936e-09
2.33333333333e+14 2.99809342871e-09
2.35353535354e+14 2.96638364689e-09
2.37373737374e+14 2.93441996004e-09
2.39393939394e+14 2.90222660804e-09
2.41414141414e+14 2.86982722246e-09
2.43434343434e+14 2.83724482541e-09
2.45454545455e+14 2.80450182921e-09
2.47474747475e+14 2.7716200369e-09
2.49494949495e+14 2.73862064343e-09
2.51515151515e+14 2.70552423767e-09
2.53535353535e+14 2.67235080504e-09
2.55555555556e+14 2.63911973079e-09
2.57575757576e+14 2.60584980386e-09
2.59595959596e+14 2.57255922138e-09
2.61616161616e+14 2.53926559364e-09
2.63636363636e+14 2.50598594956e-09
2.65656565657e+14 2.47273674265e-09
2.67676767677e+14 2.43953385741e-09
2.69696969697e+14 2.40639261609e-09
2.71717171717e+14 2.37332778587e-09
2.73737373737e+14 2.34035358637e-09
2.75757575758e+14 2.30748369743e-09
2.77777777778e+14 2.27473126728e-09
2.79797979798e+14 2.24210892084e-09
2.81818181818e+14 2.20962876838e-09
2.83838383838e+14 2.17730241434e-09
2.85858585859e+14 2.14514096631e-09
2.87878787879e+14 2.11315504425e-09
2.89898989899e+14 2.08135478981e-09
2.91919191919e+14 2.04974987579e-09
2.93939393939e+14 2.01834951572e-09
2.9595959596e+14 1.98716247349e-09
2.9797979798e+14 1.95619707314e-09
3e+14 1.92546120859e-09
